Type	Name	Rev	New Name	New Rev	Policy	State	Vault	Owner	description	CAS Number	Substance Name	Originator	GWM GADSL	GWM From-To	GWM EC name	GWM EC number	GWM IUPAC name	GWM Molecular Formula	GWM Ref CAS name	GWM Ref CAS number	GWM Ref EC name	GWM Ref EC number	GWM Ref IUPAC name	GWM Reference Substance	GWM REACH
Substance					Substance	Active	eService Production	creator		621-64-7		creator	D												
Substance					Substance	Active	eService Production	creator		62207-76-5		creator	D												
Substance					Substance	Active	eService Production	creator		62229-08-7		creator	D/P												SVHC
Substance					Substance	Active	eService Production	creator		623-07-4		creator	D/P												
Substance					Substance	Active	eService Production	creator		62-37-3		creator	D/P												
Substance					Substance	Active	eService Production	creator		62-38-4		creator	P												SVHC
Substance					Substance	Active	eService Production	creator		624-18-0		creator	D												
Substance					Substance	Active	eService Production	creator		624-49-7		creator	P												SVHC
Substance					Substance	Active	eService Production	creator		62451-77-8		creator	D/P												
Substance					Substance	Active	eService Production	creator		624-72-6		creator	D/P												
Substance					Substance	Active	eService Production	creator		624-78-2		creator	D												
Substance					Substance	Active	eService Production	creator		62-53-3		creator	D												
Substance					Substance	Active	eService Production	creator		62598-42-9		creator	D												
Substance					Substance	Active	eService Production	creator		62613-15-4		creator	D												
Substance					Substance	Active	eService Production	creator		62637-99-4		creator	D/P												
Substance					Substance	Active	eService Production	creator		62638-02-2		creator	D/P												
Substance					Substance	Active	eService Production	creator		6273-99-0		creator	D/P												
Substance					Substance	Active	eService Production	creator		627-44-1		creator	D/P												
Substance					Substance	Active	eService Production	creator		62-75-9		creator	P												
Substance					Substance	Active	eService Production	creator		6283-24-5		creator	D/P												
Substance					Substance	Active	eService Production	creator		6283-67-6		creator	D												
Substance					Substance	Active	eService Production	creator		628-86-4		creator	D/P												
Substance					Substance	Active	eService Production	creator		629-35-6		creator	D/P												
Substance					Substance	Active	eService Production	creator		630-20-6		creator	D												SVHC
Substance					Substance	Active	eService Production	creator		630-25-1		creator	P												
Substance					Substance	Active	eService Production	creator		631-60-7		creator	D/P												
Substance					Substance	Active	eService Production	creator		63217-32-3		creator	D												
Substance					Substance	Active	eService Production	creator		63217-33-4		creator	D												
Substance					Substance	Active	eService Production	creator		63287-28-5		creator	D												
Substance					Substance	Active	eService Production	creator		63325-16-6		creator	D/P												
Substance					Substance	Active	eService Production	creator		63399-94-0		creator	D/P												
Substance					Substance	Active	eService Production	creator		63427-32-7		creator	D												
Substance					Substance	Active	eService Production	creator		63449-39-8		creator	P												
Substance					Substance	Active	eService Production	creator		634-66-2		creator	P												
Substance					Substance	Active	eService Production	creator		63468-53-1		creator	D/P												
Substance					Substance	Active	eService Production	creator		63549-47-3		creator	D/P												
Substance					Substance	Active	eService Production	creator		63568-30-9		creator	D/P												
Substance					Substance	Active	eService Production	creator		63588-33-0		creator	D												
Substance					Substance	Active	eService Production	creator		63588-34-1		creator	D												
Substance					Substance	Active	eService Production	creator		63597-33-1		creator	D												
Substance					Substance	Active	eService Production	creator		63597-34-2		creator	D												
Substance					Substance	Active	eService Production	creator		6360-54-9		creator	P												
Substance					Substance	Active	eService Production	creator		63640-17-5		creator	D												
Substance					Substance	Active	eService Production	creator		63640-18-6		creator	D												
Substance					Substance	Active	eService Production	creator		63869-87-4		creator	P												
Substance					Substance	Active	eService Production	creator		63937-14-4		creator	D/P												
Substance					Substance	Active	eService Production	creator		63938-10-3		creator	D/P												
Substance					Substance	Active	eService Production	creator		639-58-7		creator	P												
Substance					Substance	Active	eService Production	creator		63971-70-0		creator	D												
Substance					Substance	Active	eService Production	creator		63989-69-5		creator	D												
Substance					Substance	Active	eService Production	creator		6401-84-9		creator	D												
Substance					Substance	Active	eService Production	creator		6421-64-3		creator	D												
Substance					Substance	Active	eService Production	creator		64258-02-2		creator	P												
Substance					Substance	Active	eService Production	creator		64258-03-3		creator	P												
